State,Action,NextState,Reward
98,Stocks,95.0,4.553876891600541
91,Cryptocurrencies,98.0,4.584967478670572
41,Cryptocurrencies,44.0,3.784189633918261
98,Commodities,101.0,4.61512051684126
5,Stocks,8.0,8.0
99,Real_Estates,104.0,4.6443908991413725
64,Stocks,63.0,4.143134726391533
46,Cryptocurrencies,51.0,3.9318256327243257
22,Commodities,28.0,3.332204510175204
32,Cryptocurrencies,23.0,3.1354942159291497
70,Cryptocurrencies,65.0,4.174387269895637
100,Stocks,95.0,4.553876891600541
11,Commodities,17.0,17.0
34,Forex,29.0,3.367295829986474
74,Stocks,77.0,4.343805421853684
99,Forex,99.0,4.59511985013459
57,Cryptocurrencies,59.0,4.07753744390572
60,Forex,60.0,4.0943445622221
51,Commodities,56.0,4.02535169073515
100,Cryptocurrencies,100.0,4.605170185988092
66,Forex,69.0,4.23410650459726
7,Forex,4.0,4.0
67,Forex,72.0,4.276666119016055
82,Forex,86.0,4.454347296253507
26,Cryptocurrencies,19.0,2.9444389791664403
57,Real_Estates,67.0,4.204692619390966
32,Forex,28.0,3.332204510175204
29,Stocks,33.0,3.4965075614664802
26,Stocks,26.0,3.258096538021482
94,Commodities,97.0,4.574710978503383
94,Forex,99.0,4.59511985013459
61,Stocks,62.0,4.127134385045092
87,Real_Estates,70.0,4.248495242049359
86,Commodities,84.0,4.430816798843313
83,Cryptocurrencies,89.0,4.48863636973214
85,Cryptocurrencies,76.0,4.330733340286331
12,Forex,15.0,2.70805020110221
32,Cryptocurrencies,29.0,3.367295829986474
23,Commodities,27.0,3.295836866004329
100,Real_Estates,111.0,4.709530201312334
71,Commodities,70.0,4.248495242049359
89,Real_Estates,92.0,4.5217885770490405
52,Forex,54.0,3.9889840465642745
12,Cryptocurrencies,17.0,2.833213344056216
39,Commodities,29.0,3.367295829986474
2,Forex,7.0,7.0
92,Forex,85.0,4.442651256490317
57,Commodities,54.0,3.9889840465642745
35,Cryptocurrencies,33.0,3.4965075614664802
27,Commodities,20.0,2.995732273553991
59,Cryptocurrencies,64.0,4.1588830833596715
37,Real_Estates,38.0,3.6375861597263857
71,Commodities,67.0,4.204692619390966
49,Real_Estates,44.0,3.784189633918261
57,Stocks,58.0,4.060443010546419
15,Cryptocurrencies,14.0,2.6390573296152584
27,Forex,29.0,3.367295829986474
71,Forex,67.0,4.204692619390966
32,Stocks,34.0,3.5263605246161616
71,Stocks,68.0,4.219507705176107
24,Forex,20.0,2.995732273553991
84,Stocks,88.0,4.477336814478207
87,Cryptocurrencies,92.0,4.5217885770490405
80,Cryptocurrencies,82.0,4.406719247264253
62,Stocks,57.0,4.04305126783455
100,Real_Estates,99.0,4.59511985013459
49,Stocks,48.0,3.871201010907891
31,Stocks,29.0,3.367295829986474
88,Stocks,89.0,4.48863636973214
12,Cryptocurrencies,10.0,2.302585092994046
27,Stocks,24.0,3.1780538303479458
2,Real_Estates,0.0,0.0
100,Commodities,90.0,4.499809670330265
90,Commodities,100.0,4.605170185988092
1,Commodities,1.0,1.0
22,Cryptocurrencies,28.0,3.332204510175204
12,Cryptocurrencies,12.0,2.4849066497880004
78,Commodities,80.0,4.382026634673881
32,Cryptocurrencies,32.0,3.4657359027997265
64,Cryptocurrencies,72.0,4.276666119016055
58,Stocks,54.0,3.9889840465642745
1,Cryptocurrencies,-7.0,-7.0
90,Stocks,91.0,4.51085950651685
85,Cryptocurrencies,88.0,4.477336814478207
99,Forex,93.0,4.532599493153256
3,Commodities,11.0,11.0
16,Commodities,19.0,2.9444389791664403
92,Commodities,93.0,4.532599493153256
3,Real_Estates,9.0,9.0
5,Stocks,8.0,8.0
22,Cryptocurrencies,20.0,2.995732273553991
13,Real_Estates,28.0,28.0
94,Cryptocurrencies,96.0,4.564348191467836
99,Commodities,95.0,4.553876891600541
43,Real_Estates,35.0,3.5553480614894135
31,Stocks,33.0,3.4965075614664802
20,Forex,23.0,3.1354942159291497
31,Cryptocurrencies,28.0,3.332204510175204
1,Stocks,-4.0,-4.0
26,Cryptocurrencies,30.0,3.4011973816621555
53,Commodities,46.0,3.828641396489095
41,Commodities,51.0,3.9318256327243257
89,Real_Estates,78.0,4.356708826689592
40,Forex,37.0,3.6109179126442243
68,Real_Estates,66.0,4.189654742026425
81,Real_Estates,69.0,4.23410650459726
41,Forex,42.0,3.7376696182833684
44,Cryptocurrencies,38.0,3.6375861597263857
65,Stocks,61.0,4.110873864173311
6,Real_Estates,17.0,17.0
33,Real_Estates,17.0,2.833213344056216
94,Stocks,96.0,4.564348191467836
69,Cryptocurrencies,71.0,4.2626798770413155
87,Real_Estates,88.0,4.477336814478207
68,Cryptocurrencies,64.0,4.1588830833596715
53,Forex,55.0,4.007333185232471
40,Cryptocurrencies,40.0,3.6888794541139363
87,Cryptocurrencies,93.0,4.532599493153256
36,Real_Estates,21.0,3.044522437723423
4,Commodities,12.0,12.0
16,Real_Estates,18.0,18.0
83,Commodities,77.0,4.343805421853684
8,Stocks,11.0,2.3978952727983707
60,Commodities,66.0,4.189654742026425
94,Cryptocurrencies,96.0,4.564348191467836
95,Commodities,101.0,4.61512051684126
62,Cryptocurrencies,61.0,4.110873864173311
94,Commodities,102.0,4.624972813284271
2,Commodities,-4.0,-4.0
15,Stocks,12.0,2.4849066497880004
7,Cryptocurrencies,3.0,3.0
7,Commodities,10.0,10.0
29,Real_Estates,32.0,3.4657359027997265
90,Stocks,94.0,4.543294782270004
17,Cryptocurrencies,11.0,2.3978952727983707
5,Cryptocurrencies,10.0,10.0
64,Cryptocurrencies,61.0,4.110873864173311
24,Commodities,34.0,3.5263605246161616
26,Stocks,25.0,3.2188758248682006
83,Forex,81.0,4.394449154672439
92,Commodities,90.0,4.499809670330265
17,Cryptocurrencies,17.0,2.833213344056216
44,Real_Estates,38.0,3.6375861597263857
4,Cryptocurrencies,7.0,7.0
98,Stocks,99.0,4.59511985013459
45,Real_Estates,57.0,4.04305126783455
76,Real_Estates,62.0,4.127134385045092
54,Cryptocurrencies,50.0,3.912023005428146
65,Real_Estates,48.0,3.871201010907891
59,Commodities,55.0,4.007333185232471
13,Forex,18.0,2.8903717578961645
92,Cryptocurrencies,95.0,4.553876891600541
45,Stocks,44.0,3.784189633918261
36,Commodities,32.0,3.4657359027997265
27,Forex,20.0,2.995732273553991
22,Cryptocurrencies,17.0,2.833213344056216
42,Stocks,43.0,3.7612001156935624
73,Forex,79.0,4.3694478524670215
74,Cryptocurrencies,67.0,4.204692619390966
84,Stocks,80.0,4.382026634673881
17,Commodities,14.0,2.6390573296152584
18,Stocks,18.0,2.8903717578961645
28,Cryptocurrencies,23.0,3.1354942159291497
9,Real_Estates,-8.0,-8.0
54,Forex,53.0,3.970291913552122
42,Forex,42.0,3.7376696182833684
18,Stocks,14.0,2.6390573296152584
20,Commodities,11.0,2.3978952727983707
14,Cryptocurrencies,11.0,2.3978952727983707
82,Stocks,80.0,4.382026634673881
70,Forex,71.0,4.2626798770413155
26,Cryptocurrencies,27.0,3.295836866004329
31,Commodities,30.0,3.4011973816621555
43,Cryptocurrencies,35.0,3.5553480614894135
56,Forex,58.0,4.060443010546419
82,Forex,82.0,4.406719247264253
74,Forex,75.0,4.31748811353631
99,Cryptocurrencies,99.0,4.59511985013459
14,Forex,18.0,2.8903717578961645
17,Real_Estates,5.0,5.0
46,Cryptocurrencies,50.0,3.912023005428146
35,Cryptocurrencies,41.0,3.713572066704308
86,Forex,88.0,4.477336814478207
10,Commodities,18.0,18.0
85,Commodities,93.0,4.532599493153256
58,Real_Estates,51.0,3.9318256327243257
75,Cryptocurrencies,75.0,4.31748811353631
41,Real_Estates,49.0,3.8918202981106265
18,Commodities,27.0,3.295836866004329
96,Cryptocurrencies,103.0,4.634728988229636
82,Commodities,89.0,4.48863636973214
58,Real_Estates,60.0,4.0943445622221
94,Forex,90.0,4.499809670330265
32,Cryptocurrencies,26.0,3.258096538021482
16,Commodities,13.0,2.5649493574615367
52,Forex,51.0,3.9318256327243257
92,Forex,98.0,4.584967478670572
19,Commodities,14.0,2.6390573296152584
56,Cryptocurrencies,62.0,4.127134385045092
96,Cryptocurrencies,89.0,4.48863636973214
57,Forex,61.0,4.110873864173311
23,Cryptocurrencies,26.0,3.258096538021482
59,Forex,53.0,3.970291913552122
24,Stocks,28.0,3.332204510175204
28,Stocks,23.0,3.1354942159291497
59,Commodities,56.0,4.02535169073515
31,Stocks,33.0,3.4965075614664802
23,Commodities,24.0,3.1780538303479458
39,Commodities,38.0,3.6375861597263857
58,Cryptocurrencies,49.0,3.8918202981106265
1,Cryptocurrencies,-1.0,-1.0
27,Stocks,25.0,3.2188758248682006
31,Stocks,35.0,3.5553480614894135
74,Commodities,82.0,4.406719247264253
69,Forex,70.0,4.248495242049359
65,Cryptocurrencies,71.0,4.2626798770413155
88,Commodities,78.0,4.356708826689592
100,Forex,93.0,4.532599493153256
60,Cryptocurrencies,55.0,4.007333185232471
25,Cryptocurrencies,19.0,2.9444389791664403
10,Forex,13.0,2.5649493574615367
19,Commodities,22.0,3.091042453358316
14,Real_Estates,29.0,29.0
87,Forex,85.0,4.442651256490317
34,Forex,37.0,3.6109179126442243
86,Stocks,88.0,4.477336814478207
95,Forex,96.0,4.564348191467836
60,Commodities,52.0,3.9512437185814275
28,Forex,24.0,3.1780538303479458
83,Forex,82.0,4.406719247264253
63,Commodities,57.0,4.04305126783455
87,Forex,85.0,4.442651256490317
52,Stocks,54.0,3.9889840465642745
39,Stocks,42.0,3.7376696182833684
64,Real_Estates,53.0,3.970291913552122
93,Stocks,95.0,4.553876891600541
5,Stocks,8.0,8.0
60,Forex,61.0,4.110873864173311
46,Commodities,47.0,3.8501476017100584
42,Stocks,41.0,3.713572066704308
72,Real_Estates,60.0,4.0943445622221
3,Cryptocurrencies,-2.0,-2.0
24,Cryptocurrencies,29.0,3.367295829986474
34,Stocks,38.0,3.6375861597263857
3,Stocks,0.0,0.0
41,Cryptocurrencies,42.0,3.7376696182833684
88,Forex,88.0,4.477336814478207
31,Forex,36.0,3.58351893845611
13,Forex,6.0,1.791759469228055
78,Stocks,73.0,4.290459441148391
82,Forex,87.0,4.465908118654584
34,Stocks,35.0,3.5553480614894135
82,Real_Estates,89.0,4.48863636973214
18,Stocks,14.0,2.6390573296152584
27,Forex,25.0,3.2188758248682006
41,Real_Estates,56.0,4.02535169073515
55,Stocks,57.0,4.04305126783455
98,Real_Estates,97.0,4.574710978503383
20,Forex,24.0,3.1780538303479458
94,Forex,98.0,4.584967478670572
70,Cryptocurrencies,65.0,4.174387269895637
67,Forex,64.0,4.1588830833596715
23,Commodities,22.0,3.091042453358316
41,Commodities,48.0,3.871201010907891
87,Stocks,84.0,4.430816798843313
75,Cryptocurrencies,83.0,4.418840607796598
68,Forex,61.0,4.110873864173311
20,Commodities,18.0,2.8903717578961645
69,Commodities,68.0,4.219507705176107
94,Forex,91.0,4.51085950651685
34,Stocks,35.0,3.5553480614894135
43,Stocks,41.0,3.713572066704308
25,Cryptocurrencies,30.0,3.4011973816621555
2,Commodities,11.0,11.0
42,Cryptocurrencies,39.0,3.6635616461296463
28,Commodities,30.0,3.4011973816621555
25,Stocks,28.0,3.332204510175204
56,Forex,51.0,3.9318256327243257
38,Cryptocurrencies,43.0,3.7612001156935624
15,Forex,19.0,2.9444389791664403
47,Forex,44.0,3.784189633918261
31,Forex,35.0,3.5553480614894135
31,Commodities,36.0,3.58351893845611
38,Real_Estates,49.0,3.8918202981106265
94,Cryptocurrencies,100.0,4.605170185988092
87,Stocks,89.0,4.48863636973214
94,Commodities,98.0,4.584967478670572
54,Commodities,57.0,4.04305126783455
41,Stocks,42.0,3.7376696182833684
61,Forex,60.0,4.0943445622221
19,Forex,15.0,2.70805020110221
25,Forex,21.0,3.044522437723423
52,Cryptocurrencies,48.0,3.871201010907891
71,Stocks,69.0,4.23410650459726
25,Cryptocurrencies,28.0,3.332204510175204
69,Stocks,72.0,4.276666119016055
79,Forex,76.0,4.330733340286331
57,Commodities,48.0,3.871201010907891
45,Stocks,46.0,3.828641396489095
100,Stocks,101.0,4.61512051684126
66,Real_Estates,73.0,4.290459441148391
23,Real_Estates,11.0,2.3978952727983707
91,Real_Estates,107.0,4.672828834461906
10,Real_Estates,20.0,20.0
64,Cryptocurrencies,63.0,4.143134726391533
55,Commodities,46.0,3.828641396489095
73,Real_Estates,74.0,4.30406509320417
66,Cryptocurrencies,62.0,4.127134385045092
23,Cryptocurrencies,16.0,2.772588722239781
69,Stocks,72.0,4.276666119016055
66,Real_Estates,72.0,4.276666119016055
73,Cryptocurrencies,75.0,4.31748811353631
93,Commodities,97.0,4.574710978503383
2,Commodities,5.0,5.0
98,Commodities,89.0,4.48863636973214
74,Commodities,69.0,4.23410650459726
100,Commodities,91.0,4.51085950651685
61,Commodities,70.0,4.248495242049359
32,Forex,28.0,3.332204510175204
31,Real_Estates,15.0,2.70805020110221
20,Real_Estates,24.0,3.1780538303479458
13,Real_Estates,0.0,0.0
45,Cryptocurrencies,37.0,3.6109179126442243
6,Stocks,8.0,2.0794415416798357
61,Real_Estates,62.0,4.127134385045092
94,Stocks,94.0,4.543294782270004
31,Commodities,26.0,3.258096538021482
69,Commodities,79.0,4.3694478524670215
95,Commodities,97.0,4.574710978503383
33,Cryptocurrencies,32.0,3.4657359027997265
12,Stocks,7.0,1.9459101490553132
74,Stocks,75.0,4.31748811353631
66,Stocks,64.0,4.1588830833596715
29,Stocks,33.0,3.4965075614664802
30,Cryptocurrencies,30.0,3.4011973816621555
23,Real_Estates,30.0,3.4011973816621555
67,Forex,60.0,4.0943445622221
1,Cryptocurrencies,1.0,1.0
80,Commodities,85.0,4.442651256490317
7,Forex,2.0,2.0
47,Stocks,43.0,3.7612001156935624
79,Commodities,82.0,4.406719247264253
24,Real_Estates,11.0,2.3978952727983707
32,Real_Estates,48.0,3.871201010907891
30,Forex,34.0,3.5263605246161616
37,Cryptocurrencies,39.0,3.6635616461296463
8,Commodities,-3.0,-3.0
38,Forex,31.0,3.4339872044851463
89,Cryptocurrencies,90.0,4.499809670330265
67,Real_Estates,73.0,4.290459441148391
26,Cryptocurrencies,31.0,3.4339872044851463
11,Commodities,16.0,16.0
38,Cryptocurrencies,43.0,3.7612001156935624
44,Cryptocurrencies,44.0,3.784189633918261
58,Commodities,48.0,3.871201010907891
41,Stocks,40.0,3.6888794541139363
78,Real_Estates,88.0,4.477336814478207
9,Real_Estates,6.0,6.0
79,Cryptocurrencies,82.0,4.406719247264253
44,Commodities,53.0,3.970291913552122
71,Forex,67.0,4.204692619390966
67,Real_Estates,78.0,4.356708826689592
47,Cryptocurrencies,42.0,3.7376696182833684
73,Forex,70.0,4.248495242049359
39,Real_Estates,38.0,3.6375861597263857
16,Commodities,18.0,2.8903717578961645
25,Real_Estates,9.0,2.1972245773362196
24,Forex,22.0,3.091042453358316
29,Stocks,31.0,3.4339872044851463
52,Forex,52.0,3.9512437185814275
46,Real_Estates,57.0,4.04305126783455
15,Stocks,11.0,2.3978952727983707
45,Stocks,44.0,3.784189633918261
94,Cryptocurrencies,90.0,4.499809670330265
73,Commodities,62.0,4.127134385045092
1,Commodities,0.0,0.0
15,Forex,16.0,2.772588722239781
28,Forex,27.0,3.295836866004329
63,Commodities,57.0,4.04305126783455
85,Real_Estates,76.0,4.330733340286331
27,Stocks,22.0,3.091042453358316
40,Forex,36.0,3.58351893845611
86,Stocks,82.0,4.406719247264253
46,Cryptocurrencies,50.0,3.912023005428146
6,Forex,9.0,9.0
4,Forex,6.0,6.0
36,Cryptocurrencies,35.0,3.5553480614894135
52,Real_Estates,63.0,4.143134726391533
6,Forex,6.0,6.0
14,Cryptocurrencies,5.0,1.6094379124341003
14,Cryptocurrencies,10.0,2.302585092994046
50,Commodities,55.0,4.007333185232471
68,Stocks,66.0,4.189654742026425
49,Forex,43.0,3.7612001156935624
50,Stocks,50.0,3.912023005428146
94,Forex,95.0,4.553876891600541
15,Real_Estates,21.0,21.0
10,Stocks,6.0,1.791759469228055
58,Cryptocurrencies,60.0,4.0943445622221
55,Real_Estates,54.0,3.9889840465642745
43,Forex,43.0,3.7612001156935624
99,Commodities,103.0,4.634728988229636
44,Forex,40.0,3.6888794541139363
36,Cryptocurrencies,28.0,3.332204510175204
74,Commodities,68.0,4.219507705176107
61,Cryptocurrencies,61.0,4.110873864173311
11,Commodities,13.0,13.0
81,Commodities,86.0,4.454347296253507
19,Stocks,14.0,2.6390573296152584
95,Stocks,90.0,4.499809670330265
85,Forex,84.0,4.430816798843313
64,Forex,68.0,4.219507705176107
69,Stocks,67.0,4.204692619390966
17,Forex,16.0,2.772588722239781
74,Commodities,79.0,4.3694478524670215
92,Stocks,88.0,4.477336814478207
96,Commodities,97.0,4.574710978503383
49,Stocks,44.0,3.784189633918261
89,Real_Estates,105.0,4.653960350157523
92,Forex,89.0,4.48863636973214
29,Real_Estates,26.0,3.258096538021482
36,Stocks,34.0,3.5263605246161616
8,Real_Estates,12.0,12.0
98,Stocks,101.0,4.61512051684126
62,Forex,60.0,4.0943445622221
43,Commodities,51.0,3.9318256327243257
64,Stocks,61.0,4.110873864173311
25,Forex,18.0,2.8903717578961645
58,Stocks,57.0,4.04305126783455
53,Cryptocurrencies,50.0,3.912023005428146
43,Stocks,45.0,3.8066624897703196
7,Cryptocurrencies,10.0,10.0
48,Forex,41.0,3.713572066704308
10,Commodities,13.0,13.0
6,Stocks,3.0,1.0986122886681098
20,Commodities,22.0,3.091042453358316
3,Stocks,0.0,0.0
19,Commodities,24.0,3.1780538303479458
11,Commodities,8.0,8.0
74,Real_Estates,65.0,4.174387269895637
33,Stocks,37.0,3.6109179126442243
26,Stocks,27.0,3.295836866004329
30,Commodities,36.0,3.58351893845611
67,Stocks,67.0,4.204692619390966
17,Stocks,21.0,3.044522437723423
71,Commodities,74.0,4.30406509320417
51,Stocks,47.0,3.8501476017100584
10,Stocks,10.0,2.302585092994046
81,Real_Estates,82.0,4.406719247264253
95,Cryptocurrencies,91.0,4.51085950651685
87,Forex,85.0,4.442651256490317
22,Forex,16.0,2.772588722239781
13,Commodities,9.0,2.1972245773362196
50,Real_Estates,41.0,3.713572066704308
67,Stocks,63.0,4.143134726391533
30,Cryptocurrencies,30.0,3.4011973816621555
21,Commodities,14.0,2.6390573296152584
18,Stocks,22.0,3.091042453358316
28,Cryptocurrencies,34.0,3.5263605246161616
51,Cryptocurrencies,47.0,3.8501476017100584
8,Forex,6.0,1.791759469228055
84,Forex,84.0,4.430816798843313
3,Cryptocurrencies,4.0,4.0
100,Real_Estates,113.0,4.727387818712341
66,Cryptocurrencies,64.0,4.1588830833596715
32,Stocks,31.0,3.4339872044851463
29,Commodities,32.0,3.4657359027997265
10,Cryptocurrencies,16.0,2.772588722239781
30,Cryptocurrencies,26.0,3.258096538021482
38,Real_Estates,31.0,3.4339872044851463
57,Real_Estates,59.0,4.07753744390572
84,Cryptocurrencies,87.0,4.465908118654584
17,Forex,11.0,2.3978952727983707
14,Forex,8.0,2.0794415416798357
13,Commodities,20.0,2.995732273553991
35,Stocks,38.0,3.6375861597263857
34,Stocks,38.0,3.6375861597263857
56,Cryptocurrencies,61.0,4.110873864173311
78,Commodities,69.0,4.23410650459726
92,Commodities,88.0,4.477336814478207
26,Stocks,28.0,3.332204510175204
11,Cryptocurrencies,10.0,2.302585092994046
92,Real_Estates,94.0,4.543294782270004
94,Commodities,98.0,4.584967478670572
72,Commodities,63.0,4.143134726391533
46,Forex,41.0,3.713572066704308
68,Stocks,67.0,4.204692619390966
91,Real_Estates,91.0,4.51085950651685
54,Forex,51.0,3.9318256327243257
51,Commodities,57.0,4.04305126783455
65,Forex,59.0,4.07753744390572
26,Stocks,29.0,3.367295829986474
20,Forex,20.0,2.995732273553991
19,Commodities,10.0,2.302585092994046
83,Real_Estates,84.0,4.430816798843313
24,Forex,18.0,2.8903717578961645
85,Cryptocurrencies,86.0,4.454347296253507
43,Commodities,37.0,3.6109179126442243
66,Cryptocurrencies,65.0,4.174387269895637
61,Commodities,56.0,4.02535169073515
18,Forex,14.0,2.6390573296152584
49,Stocks,52.0,3.9512437185814275
78,Commodities,76.0,4.330733340286331
99,Commodities,89.0,4.48863636973214
33,Real_Estates,47.0,3.8501476017100584
81,Commodities,81.0,4.394449154672439
75,Forex,77.0,4.343805421853684
50,Real_Estates,48.0,3.871201010907891
48,Forex,47.0,3.8501476017100584
30,Stocks,30.0,3.4011973816621555
37,Forex,31.0,3.4339872044851463
14,Cryptocurrencies,13.0,2.5649493574615367
43,Real_Estates,28.0,3.332204510175204
55,Real_Estates,52.0,3.9512437185814275
60,Cryptocurrencies,54.0,3.9889840465642745
80,Stocks,83.0,4.418840607796598
30,Stocks,33.0,3.4965075614664802
30,Cryptocurrencies,22.0,3.091042453358316
95,Real_Estates,88.0,4.477336814478207
58,Stocks,55.0,4.007333185232471
39,Forex,35.0,3.5553480614894135
62,Cryptocurrencies,70.0,4.248495242049359
52,Stocks,50.0,3.912023005428146
81,Cryptocurrencies,80.0,4.382026634673881
47,Stocks,51.0,3.9318256327243257
10,Stocks,13.0,2.5649493574615367
85,Commodities,77.0,4.343805421853684
11,Forex,12.0,2.4849066497880004
98,Cryptocurrencies,96.0,4.564348191467836
24,Cryptocurrencies,24.0,3.1780538303479458
34,Commodities,25.0,3.2188758248682006
82,Forex,78.0,4.356708826689592
63,Commodities,73.0,4.290459441148391
37,Cryptocurrencies,34.0,3.5263605246161616
5,Real_Estates,-10.0,-10.0
81,Stocks,79.0,4.3694478524670215
73,Real_Estates,65.0,4.174387269895637
58,Cryptocurrencies,60.0,4.0943445622221
64,Forex,61.0,4.110873864173311
61,Forex,54.0,3.9889840465642745
29,Forex,24.0,3.1780538303479458
32,Commodities,24.0,3.1780538303479458
60,Real_Estates,68.0,4.219507705176107
62,Forex,67.0,4.204692619390966
4,Stocks,0.0,0.0
9,Commodities,3.0,3.0
88,Stocks,92.0,4.5217885770490405
38,Real_Estates,29.0,3.367295829986474
87,Stocks,83.0,4.418840607796598
12,Commodities,2.0,0.6931471805599453
3,Stocks,7.0,7.0
69,Real_Estates,73.0,4.290459441148391
21,Real_Estates,12.0,2.4849066497880004
90,Cryptocurrencies,81.0,4.394449154672439
59,Real_Estates,58.0,4.060443010546419
56,Commodities,48.0,3.871201010907891
97,Commodities,102.0,4.624972813284271
61,Stocks,60.0,4.0943445622221
90,Stocks,85.0,4.442651256490317
33,Real_Estates,16.0,2.772588722239781
32,Forex,33.0,3.4965075614664802
99,Forex,93.0,4.532599493153256
60,Commodities,68.0,4.219507705176107
42,Stocks,43.0,3.7612001156935624
55,Commodities,50.0,3.912023005428146
98,Commodities,106.0,4.663439094112067
29,Stocks,32.0,3.4657359027997265
72,Forex,73.0,4.290459441148391
22,Stocks,26.0,3.258096538021482
42,Forex,47.0,3.8501476017100584
5,Stocks,6.0,6.0
49,Stocks,49.0,3.8918202981106265
35,Real_Estates,47.0,3.8501476017100584
88,Commodities,83.0,4.418840607796598
53,Cryptocurrencies,46.0,3.828641396489095
48,Cryptocurrencies,56.0,4.02535169073515
42,Commodities,48.0,3.871201010907891
47,Real_Estates,41.0,3.713572066704308
27,Commodities,25.0,3.2188758248682006
24,Commodities,30.0,3.4011973816621555
40,Real_Estates,48.0,3.871201010907891
22,Forex,18.0,2.8903717578961645
26,Real_Estates,23.0,3.1354942159291497
67,Stocks,65.0,4.174387269895637
44,Commodities,38.0,3.6375861597263857
20,Commodities,24.0,3.1780538303479458
96,Real_Estates,112.0,4.718498871295094
94,Stocks,91.0,4.51085950651685
60,Forex,55.0,4.007333185232471
21,Real_Estates,22.0,3.091042453358316
8,Commodities,5.0,5.0
6,Cryptocurrencies,10.0,10.0
46,Cryptocurrencies,37.0,3.6109179126442243
68,Commodities,61.0,4.110873864173311
54,Cryptocurrencies,60.0,4.0943445622221
13,Real_Estates,11.0,11.0
28,Commodities,21.0,3.044522437723423
15,Stocks,10.0,2.302585092994046
91,Commodities,80.0,4.382026634673881
49,Commodities,54.0,3.9889840465642745
50,Commodities,50.0,3.912023005428146
64,Commodities,54.0,3.9889840465642745
28,Stocks,32.0,3.4657359027997265
76,Stocks,76.0,4.330733340286331
99,Cryptocurrencies,95.0,4.553876891600541
2,Cryptocurrencies,-4.0,-4.0
75,Forex,68.0,4.219507705176107
44,Real_Estates,55.0,4.007333185232471
99,Cryptocurrencies,90.0,4.499809670330265
79,Commodities,78.0,4.356708826689592
61,Forex,58.0,4.060443010546419
65,Stocks,60.0,4.0943445622221
25,Commodities,15.0,2.70805020110221
61,Commodities,55.0,4.007333185232471
88,Stocks,91.0,4.51085950651685
15,Real_Estates,-1.0,-1.0
25,Commodities,20.0,2.995732273553991
43,Forex,42.0,3.7376696182833684
18,Commodities,22.0,3.091042453358316
66,Real_Estates,73.0,4.290459441148391
62,Real_Estates,46.0,3.828641396489095
83,Forex,87.0,4.465908118654584
93,Commodities,82.0,4.406719247264253
3,Stocks,-1.0,-1.0
80,Real_Estates,67.0,4.204692619390966
80,Real_Estates,66.0,4.189654742026425
96,Commodities,91.0,4.51085950651685
70,Forex,71.0,4.2626798770413155
73,Cryptocurrencies,69.0,4.23410650459726
47,Stocks,42.0,3.7376696182833684
67,Forex,63.0,4.143134726391533
10,Commodities,2.0,2.0
32,Stocks,27.0,3.295836866004329
51,Real_Estates,42.0,3.7376696182833684
78,Commodities,71.0,4.2626798770413155
63,Cryptocurrencies,56.0,4.02535169073515
81,Commodities,79.0,4.3694478524670215
11,Commodities,14.0,14.0
54,Commodities,62.0,4.127134385045092
91,Forex,87.0,4.465908118654584
27,Real_Estates,20.0,2.995732273553991
94,Cryptocurrencies,92.0,4.5217885770490405
53,Cryptocurrencies,55.0,4.007333185232471
23,Real_Estates,17.0,2.833213344056216
100,Forex,106.0,4.663439094112067
1,Real_Estates,0.0,0.0
9,Cryptocurrencies,12.0,12.0
88,Commodities,89.0,4.48863636973214
42,Commodities,44.0,3.784189633918261
34,Forex,34.0,3.5263605246161616
51,Cryptocurrencies,45.0,3.8066624897703196
8,Forex,13.0,2.5649493574615367
35,Stocks,39.0,3.6635616461296463
19,Commodities,10.0,2.302585092994046
2,Stocks,1.0,1.0
77,Cryptocurrencies,73.0,4.290459441148391
57,Cryptocurrencies,56.0,4.02535169073515
52,Stocks,54.0,3.9889840465642745
88,Cryptocurrencies,94.0,4.543294782270004
33,Stocks,29.0,3.367295829986474
45,Forex,39.0,3.6635616461296463
2,Cryptocurrencies,-4.0,-4.0
63,Stocks,62.0,4.127134385045092
74,Stocks,70.0,4.248495242049359
79,Stocks,76.0,4.330733340286331
7,Forex,6.0,6.0
87,Forex,88.0,4.477336814478207
20,Real_Estates,3.0,1.0986122886681098
74,Stocks,78.0,4.356708826689592
54,Cryptocurrencies,57.0,4.04305126783455
88,Commodities,83.0,4.418840607796598
59,Cryptocurrencies,65.0,4.174387269895637
31,Stocks,27.0,3.295836866004329
54,Cryptocurrencies,53.0,3.970291913552122
94,Commodities,103.0,4.634728988229636
91,Real_Estates,96.0,4.564348191467836
6,Real_Estates,17.0,17.0
73,Forex,73.0,4.290459441148391
48,Commodities,44.0,3.784189633918261
18,Cryptocurrencies,9.0,2.1972245773362196
76,Real_Estates,75.0,4.31748811353631
3,Cryptocurrencies,2.0,2.0
9,Cryptocurrencies,4.0,4.0
66,Real_Estates,64.0,4.1588830833596715
28,Cryptocurrencies,21.0,3.044522437723423
8,Commodities,8.0,8.0
79,Cryptocurrencies,85.0,4.442651256490317
3,Commodities,13.0,13.0
77,Real_Estates,78.0,4.356708826689592
80,Stocks,81.0,4.394449154672439
2,Commodities,10.0,10.0
48,Real_Estates,40.0,3.6888794541139363
8,Stocks,7.0,1.9459101490553132
91,Cryptocurrencies,89.0,4.48863636973214
78,Real_Estates,88.0,4.477336814478207
